_id,PARID,FULL_ADDRESS,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESSDIR,PROPERTYADDRESSSTREET,PROPERTYADDRESSSUF,PROPERTYADDRESSUNITDESC,PROPERTYUNITNO,PROPERTYCITY,PROPERTYSTATE,PROPERTYZIP,SCHOOLCODE,SCHOOLDESC,MUNICODE,MUNIDESC,RECORDDATE,SALEDATE,PRICE,DEEDBOOK,DEEDPAGE,SALECODE,SALEDESC,INSTRTYP,INSTRTYPDESC
77576901,0096B00104000000,"1227 BELLAIRE PL, PITTSBURGH, PA 15226",1227, ,,BELLAIRE,PL,,,PITTSBURGH,PA,15226,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2017-11-08,2017-10-27,32000,17007,428,37,ESTATE SALE,DE,DEED
77578932,0060P00149000000,"344 LINE ST, PITTSBURGH, PA 15210",344, ,,LINE,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2017-11-22,2017-11-17,97000,17024,319,37,ESTATE SALE,DE,DEED
77580329,0086G00219000000,"5831 MARLBOROUGH AVE, PITTSBURGH, PA 15217",5831, ,,MARLBOROUGH,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-12-20,2017-12-14,825000,17054,375,37,ESTATE SALE,DE,DEED
77580649,0126D00028000000,"7157 MCPHERSON BLVD, PITTSBURGH, PA 15208",7157, ,,MCPHERSON,BLVD,,,PITTSBURGH,PA,15208,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-12-14,2017-12-08,133500,17047,587,37,ESTATE SALE,SW,SPECIAL WARRANTY
77580728,0126L00266000000,"7040 EDGERTON AVE, PITTSBURGH, PA 15208",7040, ,,EDGERTON,AVE,,,PITTSBURGH,PA,15208,47,Pittsburgh,114,14th Ward - PITTSBURGH,2017-12-21,2017-12-12,265000,17056,540,37,ESTATE SALE,DE,DEED
77581685,0082A00186000000,"1223 JANCEY ST, PITTSBURGH, PA 15206",1223, ,,JANCEY,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,2017-12-26,2017-12-21,284900,17060,461,37,ESTATE SALE,EX,EXECUTORS DEED
77582072,0006K00143000000,"324 REPUBLIC ST, PITTSBURGH, PA 15211",324, ,,REPUBLIC,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2018-01-08,2017-12-28,91000,17073,198,37,ESTATE SALE,SW,SPECIAL WARRANTY
77582224,0062E00056000000,"2365 FREMONT PL, PITTSBURGH, PA 15216",2365, ,,FREMONT,PL,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,2017-12-29,2017-12-27,133000,17066,91,37,ESTATE SALE,FD,FIDUCIARY DEED
77582593,0049B00197000A00,"4410 EDEN WAY, PITTSBURGH, PA 15201",4410, ,,EDEN,WAY,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,2017-11-13,2017-11-09,120511,17011,404,37,ESTATE SALE,FD,FIDUCIARY DEED
77582594,0049G00199000000,"0 44TH ST, PITTSBURGH, PA 15201",0, ,,44TH,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,2017-11-01,2017-10-31,112500,16999,396,37,ESTATE SALE,DE,DEED
77582901,0015N00042000000,"90 DAWN AVE, PITTSBURGH, PA 15226",90, ,,DAWN,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2018-01-10,2018-01-03,76500,17076,400,37,ESTATE SALE,DE,DEED
77583324,0121G00207000000,"7241 WITHERSPOON ST, PITTSBURGH, PA 15206",7241, ,,WITHERSPOON,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,2018-01-12,2018-01-11,162500,17079,190,37,ESTATE SALE,DE,DEED
77583472,0012N00023000000,"1707 EDWARDS WAY, PITTSBURGH, PA 15203",1707, ,,EDWARDS,WAY,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,2018-01-17,2017-12-20,170425,17082,20,37,ESTATE SALE,FD,FIDUCIARY DEED
77584769,0075C00210000000,"3620 FLEMING AVE, PITTSBURGH, PA 15212",3620, ,,FLEMING,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2018-01-31,2018-01-22,130000,17096,259,37,ESTATE SALE,DE,DEED
77585336,0060C00222000000,"115 BIRMINGHAM AVE, PITTSBURGH, PA 15210",115, ,,BIRMINGHAM,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2018-02-06,2018-01-31,28000,17102,413,37,ESTATE SALE,DE,DEED
77585717,0003N00042000000,"0 RUXTON ST, PITTSBURGH, PA 15211",0, ,,RUXTON,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,118,18th Ward - PITTSBURGH,2018-02-15,2018-02-07,15000,17110,370,37,ESTATE SALE,FD,FIDUCIARY DEED
77586390,0033P00230000000,"38 CEDRICTON ST, PITTSBURGH, PA 15210",38, ,,CEDRICTON,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2018-02-15,2018-02-12,82500,17110,320,37,ESTATE SALE,DE,DEED
77586590,0081D00159000000,"185 STANTON CT, PITTSBURGH, PA 15201",185, ,,STANTON,CT,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,2018-02-21,2018-02-15,184800,17114,289,37,ESTATE SALE,DE,DEED
77586728,0175J00187000000,"202-204 S BRADDOCK AVE, PITTSBURGH, PA 15221",202, -204,S,BRADDOCK,AVE,,,PITTSBURGH,PA,15221,47,Pittsburgh,114,14th Ward - PITTSBURGH,2018-03-05,2018-02-26,375000,17128,193,37,ESTATE SALE,FD,FIDUCIARY DEED
77587089,0049F00308000000,"232 42ND ST, PITTSBURGH, PA 15201",232, ,,42ND,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,2018-02-27,2018-02-23,155000,17121,311,37,ESTATE SALE,DE,DEED
77587177,0027H00074040300,"146 N BELLEFIELD AVE, UNIT 403, PITTSBURGH, PA 15213",146, ,N,BELLEFIELD,AVE,UNIT,403,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2018-02-23,2018-02-23,484353,17119,92,37,ESTATE SALE,DE,DEED
77587325,0027H00074P00300,"146 N BELLEFIELD AVE, UNIT P3, PITTSBURGH, PA 15213",146, ,N,BELLEFIELD,AVE,UNIT,P3,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2018-02-23,2018-01-26,635000,17118,439,37,ESTATE SALE,DE,DEED
77588043,0061L00203000000,"2214 WHITED ST, PITTSBURGH, PA 15226",2214, ,,WHITED,ST,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2018-03-13,2018-03-12,103000,17137,51,37,ESTATE SALE,DE,DEED
77588178,0125R00060000000,"6901 THOMAS BLVD, PITTSBURGH, PA 15208",6901, ,,THOMAS,BLVD,,,PITTSBURGH,PA,15208,47,Pittsburgh,114,14th Ward - PITTSBURGH,2018-03-09,2018-01-25,300000,17134,25,37,ESTATE SALE,SW,SPECIAL WARRANTY
77588182,0060R00322000000,"15 COPPERFIELD AVE, PITTSBURGH, PA 15210",15, ,,COPPERFIELD,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2018-03-09,2018-03-09,88000,17134,309,37,ESTATE SALE,DE,DEED
77588825,0036P00352000000,"2308 SILVER OAK DR, PITTSBURGH, PA 15220",2308, ,,SILVER OAK,DR,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,2018-03-21,2018-03-16,177000,17146,16,37,ESTATE SALE,FD,FIDUCIARY DEED
77589213,0375P00084000000,"407 FRANKLIN ST, EAST PITTSBURGH, PA 15112",407, ,,FRANKLIN,ST,,,EAST PITTSBURGH,PA,15112,09,Woodland Hills,822,East Pittsburgh  ,2018-03-22,2018-03-19,65000,17147,124,37,ESTATE SALE,DE,DEED
77589741,0027H00074010100,"146 N BELLEFIELD AVE, UNIT 101, PITTSBURGH, PA 15213",146, ,N,BELLEFIELD,AVE,UNIT,101,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2018-04-03,2018-04-03,423000,17160,88,37,ESTATE SALE,DE,DEED
77589787,0070D00078000000,"3257 FADETTE ST, PITTSBURGH, PA 15204",3257, ,,FADETTE,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2018-03-30,2018-03-27,13000,17156,315,37,ESTATE SALE,DE,DEED
77590779,0046G00118000000,"2349 HAZELTON ST, PITTSBURGH, PA 15214",2349, ,,HAZELTON,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2018-04-03,2018-03-23,47000,17160,153,37,ESTATE SALE,DE,DEED
77590814,0022F00065000000,"1324 ADAMS ST, PITTSBURGH, PA 15233",1324, ,,ADAMS,ST,,,PITTSBURGH,PA,15233,47,Pittsburgh,121,21st Ward - PITTSBURGH,2018-04-10,2018-04-06,35000,17167,358,37,ESTATE SALE,FD,FIDUCIARY DEED
77591855,0162R00271000000,"4122 PERRYSVILLE AVE, PITTSBURGH, PA 15214",4122, ,,PERRYSVILLE,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2018-04-18,2018-04-13,40000,17178,226,37,ESTATE SALE,DE,DEED
77592056,0032E00042000000,"420 FISHER ST, PITTSBURGH, PA 15210",420, ,,FISHER,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,116,16th Ward - PITTSBURGH,2018-04-17,2018-04-11,42000,17176,11,37,ESTATE SALE,DE,DEED
77592475,0138G00133000000,"630 IVYGLEN WAY, PITTSBURGH, PA 15227",630, ,,IVYGLEN,WAY,,,PITTSBURGH,PA,15227,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2018-05-03,2018-04-27,190000,17194,316,37,ESTATE SALE,DE,DEED
77592558,0019A00025000000,"1178 STEUBEN ST, PITTSBURGH, PA 15220",1178, ,,STEUBEN,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,2018-04-27,2018-04-10,62000,17187,586,37,ESTATE SALE,DE,DEED
77593596,0094K00078000000,"215 CHESTON ST, PITTSBURGH, PA 15227",215, ,,CHESTON,ST,,,PITTSBURGH,PA,15227,47,Pittsburgh,129,29th Ward - PITTSBURGH,2018-05-09,2018-05-04,86250,17201,434,37,ESTATE SALE,FD,FIDUCIARY DEED
77593832,0071E00039000000,"3749 WINDGAP AVE, PITTSBURGH, PA 15204",3749, ,,WINDGAP,AVE,,,PITTSBURGH,PA,15204,47,Pittsburgh,128,28th Ward - PITTSBURGH,2018-05-08,2018-05-04,71500,17201,56,37,ESTATE SALE,DE,DEED
77594433,0086P00150070400,"5600 MUNHALL RD, UNIT 704, PITTSBURGH, PA 15217",5600, ,,MUNHALL,RD,UNIT,704,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2018-05-17,2018-05-03,252000,17210,254,37,ESTATE SALE,DE,DEED
77594788,0056J00141000000,"29 TECUMSEH ST, PITTSBURGH, PA 15207",29, ,,TECUMSEH,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2018-03-08,2018-03-07,35500,17132,385,37,ESTATE SALE,DE,DEED
77594789,0056K00062000000,"5103 LYTLE ST, PITTSBURGH, PA 15207",5103, ,,LYTLE,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2018-04-20,2018-04-19,24500,17180,322,37,ESTATE SALE,DE,DEED
77594896,0082J00247000000,"1002 CHISLETT ST, PITTSBURGH, PA 15206",1002, ,,CHISLETT,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,2018-01-30,2018-01-29,147000,17095,218,37,ESTATE SALE,DE,DEED
77595021,0036G00156000000,"1232 CARNAHAN RD, PITTSBURGH, PA 15216",1232, ,,CARNAHAN,RD,,,PITTSBURGH,PA,15216,47,Pittsburgh,120,20th Ward - PITTSBURGH,2018-01-29,2018-01-26,107000,17093,119,37,ESTATE SALE,DE,DEED
77595258,0134S00048000000,"5006 GLENHURST RD, PITTSBURGH, PA 15207",5006, ,,GLENHURST,RD,,,PITTSBURGH,PA,15207,47,Pittsburgh,131,31st Ward - PITTSBURGH,2018-05-21,2018-05-15,90000,17215,454,37,ESTATE SALE,DE,DEED
77596198,0061K00152000000,"2281 LYNNBROOK AVE, PITTSBURGH, PA 15226",2281, ,,LYNNBROOK,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2018-05-02,2018-04-27,136700,17193,138,37,ESTATE SALE,DE,DEED
77596473,0004S00238000000,"41 PASADENA ST, PITTSBURGH, PA 15211",41, ,,PASADENA,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,118,18th Ward - PITTSBURGH,2018-05-25,2018-05-23,179000,17224,542,37,ESTATE SALE,FD,FIDUCIARY DEED
77596734,0163G00082000000,"4469 SCHERLING ST, PITTSBURGH, PA 15214",4469, ,,SCHERLING,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2018-06-01,2018-05-31,142900,17231,375,37,ESTATE SALE,DE,DEED
77596839,0052F00284004400,"825 MOREWOOD AVE, UNIT F1, PITTSBURGH, PA 15213",825, ,,MOREWOOD,AVE,UNIT,F1,PITTSBURGH,PA,15213,47,Pittsburgh,107,7th Ward - PITTSBURGH,2018-06-08,2018-05-31,260000,17242,517,37,ESTATE SALE,DE,DEED
77597447,0018L00024000000,"718 SPRINGFIELD ST, PITTSBURGH, PA 15220",718, ,,SPRINGFIELD,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,2018-06-07,2018-05-25,62000,17239,80,37,ESTATE SALE,DE,DEED
77598345,0063E00090000000,"2295 ALLENDER AVE, PITTSBURGH, PA 15220",2295, ,,ALLENDER,AVE,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,2018-06-12,2018-06-12,130000,17245,562,37,ESTATE SALE,DE,DEED
77598648,0087H00265000000,"2324 TILBURY AVE, PITTSBURGH, PA 15217",2324, ,,TILBURY,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2018-06-22,2018-06-07,185000,17258,82,37,ESTATE SALE,DE,DEED
77599816,0054K00169000000,"3924 LYDIA ST, PITTSBURGH, PA 15207",3924, ,,LYDIA,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2018-07-09,2018-07-05,170000,17275,136,37,ESTATE SALE,DE,DEED
77606726,0016F00066000000,"963 TROPICAL AVE, PITTSBURGH, PA 15216",963, ,,TROPICAL,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,2018-08-24,2018-08-24,155000,17334,67,37,ESTATE SALE,FD,FIDUCIARY DEED
77609607,0094F00088000000,"303 KIRK AVE, PITTSBURGH, PA 15227",303, ,,KIRK,AVE,,,PITTSBURGH,PA,15227,47,Pittsburgh,129,29th Ward - PITTSBURGH,2018-09-27,2018-09-07,24000,17372,522,37,ESTATE SALE,DE,DEED
77609673,0022P00284000000,"1318 SHEFFIELD ST, PITTSBURGH, PA 15233",1318, ,,SHEFFIELD,ST,,,PITTSBURGH,PA,15233,47,Pittsburgh,121,21st Ward - PITTSBURGH,2018-10-02,2018-09-25,179000,17376,515,37,ESTATE SALE,DE,DEED
77610841,0082F00266000000,"5540 ELGIN ST, PITTSBURGH, PA 15206",5540, ,,ELGIN,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,111,11th Ward - PITTSBURGH,2018-10-19,2018-10-01,750000,17398,586,37,ESTATE SALE,EX,EXECUTORS DEED
77611358,0052H00265000200,"5301 5TH AVE, UNIT 2, PITTSBURGH, PA 15232",5301, ,,5TH,AVE,UNIT,2,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2018-10-17,2018-10-15,1025000,17396,343,37,ESTATE SALE,DE,DEED
77612279,0096N00183000000,"1624 ROCKFORD AVE, PITTSBURGH, PA 15226",1624, ,,ROCKFORD,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2018-10-29,2018-10-25,129900,17408,128,37,ESTATE SALE,FD,FIDUCIARY DEED
77612623,0096R00318000000,"1717 EBEN ST, PITTSBURGH, PA 15226",1717, ,,EBEN,ST,,,PITTSBURGH,PA,15226,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2018-10-30,2018-10-28,147500,17409,287,37,ESTATE SALE,FD,FIDUCIARY DEED
77614073,0121E00227000000,"1630 HAWTHORNE ST, PITTSBURGH, PA 15201",1630, ,,HAWTHORNE,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,2018-11-21,2018-11-15,222500,17434,133,37,ESTATE SALE,FD,FIDUCIARY DEED
77614620,0034M00073000000,"245 INSTITUTE ST, PITTSBURGH, PA 15210",245, ,,INSTITUTE,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,2018-11-26,2018-11-16,84000,17437,501,37,ESTATE SALE,DE,DEED
77615061,0004F00189000000,"219 NATCHEZ ST, PITTSBURGH, PA 15211",219, ,,NATCHEZ,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2018-11-26,2018-11-03,35000,17437,429,37,ESTATE SALE,DE,DEED
77616055,0042M00137000000,"440 MINTON ST, PITTSBURGH, PA 15204",440, ,,MINTON,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2018-12-05,2018-12-03,90000,17448,45,37,ESTATE SALE,DE,DEED
77616256,0061A00281000000,"617 MAYVILLE AVE, PITTSBURGH, PA 15226",617, ,,MAYVILLE,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2018-12-05,2018-11-30,144500,17449,399,37,ESTATE SALE,FD,FIDUCIARY DEED
77616402,0001C01662016400,"320 FORT DUQUESNE BLVD, UNIT 16D, PITTSBURGH, PA 15222",320, ,,FORT DUQUESNE,BLVD,UNIT,16D,PITTSBURGH,PA,15222,47,Pittsburgh,102,2nd Ward - PITTSBURGH,2018-12-06,2018-11-30,299000,17450,229,37,ESTATE SALE,DE,DEED
77616712,0084G00114000000,"250 EMERSON ST, PITTSBURGH, PA 15206",250, ,,EMERSON,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,107,7th Ward - PITTSBURGH,2018-12-19,2018-12-07,595000,17465,264,37,ESTATE SALE,FD,FIDUCIARY DEED
77617375,0060H00283000000,"1624 LEOLYN ST, PITTSBURGH, PA 15210",1624, ,,LEOLYN,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2018-12-20,2018-12-13,65000,17466,575,37,ESTATE SALE,DE,DEED
77617475,0096S00195000000,"2331 GROVELAND ST, PITTSBURGH, PA 15234",2331, ,,GROVELAND,ST,,,PITTSBURGH,PA,15234,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2018-10-02,2018-09-27,112000,17377,316,37,ESTATE SALE,DE,DEED
77617541,0126A00212000000,"220 CONOVER RD, PITTSBURGH, PA 15208",220, ,,CONOVER,RD,,,PITTSBURGH,PA,15208,47,Pittsburgh,114,14th Ward - PITTSBURGH,2018-10-02,2018-09-11,506680,17376,566,37,ESTATE SALE,DE,DEED
77617586,0138F00238000000,"22 LODGE ST, PITTSBURGH, PA 15227",22, ,,LODGE,ST,,,PITTSBURGH,PA,15227,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2018-12-05,2018-11-30,102500,17448,240,37,ESTATE SALE,DE,DEED
77617846,0060D00245000000,"135 BIRMINGHAM AVE, PITTSBURGH, PA 15210",135, ,,BIRMINGHAM,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2018-12-26,2018-12-20,22500,17472,106,37,ESTATE SALE,DE,DEED
77618075,0042N00002000000,"3319 ALLENDORF ST, PITTSBURGH, PA 15204",3319, ,,ALLENDORF,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2018-08-29,2018-08-21,35000,17338,234,37,ESTATE SALE,DE,DEED
77618117,0055C00347000000,"4237 GLEN LYTLE RD, PITTSBURGH, PA 15217",4237, ,,GLEN LYTLE,RD,,,PITTSBURGH,PA,15217,47,Pittsburgh,115,15th Ward - PITTSBURGH,2018-08-28,2018-08-27,166000,17337,299,37,ESTATE SALE,DE,DEED
77618151,0062K00212000000,"133 BODKIN ST, PITTSBURGH, PA 15226",133, ,,BODKIN,ST,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2018-09-26,2018-09-21,70000,17371,61,37,ESTATE SALE,DE,DEED
77618215,0087L00049031000,"5841 MORROWFIELD AVE, UNIT 310, PITTSBURGH, PA 15217",5841, ,,MORROWFIELD,AVE,UNIT,310,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2018-08-17,2018-08-06,212500,17327,416,37,ESTATE SALE,DE,DEED
77618627,0162R00363000000,"14 MONTANA ST, PITTSBURGH, PA 15214",14, ,,MONTANA,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2018-11-08,2018-10-30,45000,17420,359,37,ESTATE SALE,DE,DEED
77619186,0014H00064000000,"2629 QUARRY ST, PITTSBURGH, PA 15210",2629, ,,QUARRY,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,117,17th Ward - PITTSBURGH,2018-11-27,2018-11-06,40000,17439,172,37,ESTATE SALE,DE,DEED
77619436,0001C01662211300,"320 FORT DUQUESNE BLVD, UNIT 21M, PITTSBURGH, PA 15222",320, ,,FORT DUQUESNE,BLVD,UNIT,21M,PITTSBURGH,PA,15222,47,Pittsburgh,102,2nd Ward - PITTSBURGH,2019-01-15,2019-01-14,130000,17492,26,37,ESTATE SALE,DE,DEED
77619740,0055G00170000B00,"516 LORETTO RD, PITTSBURGH, PA 15217",516, ,,LORETTO,RD,,,PITTSBURGH,PA,15217,47,Pittsburgh,115,15th Ward - PITTSBURGH,2019-01-10,2019-01-08,187000,17487,146,37,ESTATE SALE,FD,FIDUCIARY DEED
77620043,0176A00298000000,"7528 CARRIAGE LN, PITTSBURGH, PA 15221",7528, ,,CARRIAGE,LN,,,PITTSBURGH,PA,15221,47,Pittsburgh,114,14th Ward - PITTSBURGH,2019-01-11,2019-01-10,371000,17489,369,37,ESTATE SALE,DE,DEED
77620059,0049S00141000000,"4668 GANGWISH ST, PITTSBURGH, PA 15224",4668, ,,GANGWISH,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,109,9th Ward - PITTSBURGH,2019-01-09,2019-01-03,156500,17486,182,37,ESTATE SALE,DE,DEED
77621327,0375H00204000000,"827 LINDEN AVE, EAST PITTSBURGH, PA 15112",827, ,,LINDEN,AVE,,,EAST PITTSBURGH,PA,15112,09,Woodland Hills,822,East Pittsburgh  ,2019-01-31,2019-01-30,55000,17506,522,37,ESTATE SALE,DE,DEED
77621516,0035L00128000000,"1814 DAGMAR AVE, PITTSBURGH, PA 15216",1814, ,,DAGMAR,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,2019-01-31,2019-01-09,20000,17506,470,37,ESTATE SALE,DE,DEED
77621724,0082E00238000000,"1031 JANCEY ST, PITTSBURGH, PA 15206",1031, ,,JANCEY,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,2019-02-04,2019-01-31,215000,17509,449,37,ESTATE SALE,FD,FIDUCIARY DEED
77622266,0126L00261000000,"505 LLOYD ST, PITTSBURGH, PA 15208",505, ,,LLOYD,ST,,,PITTSBURGH,PA,15208,47,Pittsburgh,114,14th Ward - PITTSBURGH,2019-02-13,2019-02-12,283000,17518,510,37,ESTATE SALE,DE,DEED
77622386,0004J00235000A00,"607 NATCHEZ ST, PITTSBURGH, PA 15211",607, ,,NATCHEZ,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2019-02-15,2019-02-15,130000,17520,523,37,ESTATE SALE,FD,FIDUCIARY DEED
77622913,0052D00017000000,"5305 PEMBROKE PL, PITTSBURGH, PA 15232",5305, ,,PEMBROKE,PL,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2018-06-04,2018-04-25,550000,17232,137,37,ESTATE SALE,DE,DEED
77623051,0070D00010000000,"1440 SWANTEK ST, PITTSBURGH, PA 15204",1440, ,,SWANTEK,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2019-02-22,2019-02-20,128000,17525,404,37,ESTATE SALE,FD,FIDUCIARY DEED
77623070,0091M00330000000,"4565 GATES DR, HOMESTEAD, PA 15120",4565, ,,GATES,DR,,,HOMESTEAD,PA,15120,47,Pittsburgh,131,31st Ward - PITTSBURGH,2019-02-21,2019-02-20,146000,17525,157,37,ESTATE SALE,FD,FIDUCIARY DEED
77623224,0085M00258000000,"626 HASTINGS ST, PITTSBURGH, PA 15206",626, ,,HASTINGS,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,114,14th Ward - PITTSBURGH,2019-02-27,2019-02-20,204500,17529,594,37,ESTATE SALE,DE,DEED
77623727,0060S00376000000,"110 HORNADAY RD, PITTSBURGH, PA 15210",110, ,,HORNADAY,RD,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2019-03-05,2019-02-25,110000,17536,107,37,ESTATE SALE,DE,DEED
77624727,0375L00014000000,"511 RIDGE AVE, EAST PITTSBURGH, PA 15112",511, ,,RIDGE,AVE,,,EAST PITTSBURGH,PA,15112,09,Woodland Hills,822,East Pittsburgh  ,2019-03-08,2019-02-28,67000,17541,172,37,ESTATE SALE,DE,DEED
77625378,0024B00032000000,"1026 HASLAGE AVE, PITTSBURGH, PA 15212",1026, ,,HASLAGE,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,124,24th Ward - PITTSBURGH,2019-03-18,2019-03-11,75000,17549,346,37,ESTATE SALE,DE,DEED
77626303,0063E00206000000,"2311 MCMONAGLE AVE, PITTSBURGH, PA 15216",2311, ,,MCMONAGLE,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,120,20th Ward - PITTSBURGH,2019-03-29,2019-03-22,125000,17564,61,37,ESTATE SALE,SW,SPECIAL WARRANTY
77627351,0052R00120000000,"1083 DORSET RD, PITTSBURGH, PA 15213",1083, ,,DORSET,RD,,,PITTSBURGH,PA,15213,47,Pittsburgh,114,14th Ward - PITTSBURGH,2019-04-11,2019-04-11,657500,17579,41,37,ESTATE SALE,DE,DEED
77628474,0094G00012000000,"266 CEDARCOVE ST, PITTSBURGH, PA 15227",266, ,,CEDARCOVE,ST,,,PITTSBURGH,PA,15227,47,Pittsburgh,129,29th Ward - PITTSBURGH,2019-09-23,2019-09-20,91000,17776,504,37,ESTATE SALE,DE,DEED
